mean,std,ptp,slope,zcr,spike_count,hjorth_mobility,hjorth_complexity,rms_first_diff,cluster
1.6299732,0.0032043925,0.022723675,1.7610464e-05,0.2,0.02,0.77526885,1.4140462,0.002485119,0
1.6306187,0.0030309802,0.02251041,7.206423e-06,0.26,0.02,0.83026236,1.4495513,0.0025165558,0
1.6307248,0.0019115281,0.014597774,-6.9852854e-07,0.35,0.02,1.0634506,1.2713466,0.002032844,0
1.6309067,0.0012677237,0.008385658,1.4279556e-06,0.34,0.04,0.9210372,1.3672947,0.0011676315,0
1.6312293,0.0019830312,0.015143633,2.9888397e-06,0.35,0.04,1.1505259,1.1646515,0.0022815547,0
1.6311088,0.0023131045,0.015143633,-1.100365e-06,0.33,0.04,1.109236,1.1873478,0.0025662303,0
1.6312016,0.0024651282,0.017326832,2.2283268e-05,0.24,0.03,0.9493402,1.317592,0.002340345,0
1.6320459,0.003460792,0.019011855,2.3397834e-05,0.35,0.05,1.0282757,1.2554351,0.0035587025,0
1.6321737,0.0028856045,0.019011855,-7.5318953e-06,0.32,0.04,1.0615244,1.2241828,0.0030631789,0
1.632647,0.0025740603,0.018193483,2.0456675e-05,0.26,0.02,0.85445994,1.4102359,0.0021994654,0
1.633109,0.002448297,0.018193483,-1.389422e-05,0.27,0.02,0.88494825,1.3516543,0.0021666458,0
1.6328301,0.0012560186,0.009108424,1.0065683e-05,0.35,0.01,0.95899266,1.3415222,0.0012050567,0
1.6331167,0.0016105957,0.010656953,1.0631399e-05,0.31,0.02,0.96996295,1.2911164,0.0015625261,0
1.6331018,0.0018627841,0.012626529,-7.386236e-06,0.35,0.02,0.9594829,1.2333283,0.001787432,0
1.6336502,0.0033668897,0.018011212,2.8450055e-05,0.32,0.02,0.96440864,1.3891813,0.0032473607,0
1.6333095,0.0032095723,0.018011212,-2.2920345e-05,0.29,0.01,0.941578,1.4554117,0.0030220645,0
1.6325825,0.0017656963,0.012607694,1.5450649e-05,0.36,0.02,0.9305286,1.3564435,0.0016430339,0
1.6332581,0.002024723,0.012471437,1.6092888e-05,0.3,0.02,0.93187916,1.2936462,0.0018867952,0
1.6338192,0.0017255169,0.011391878,1.709029e-05,0.34,0.03,0.98051035,1.3294101,0.0016919107,0
1.6342499,0.0027710826,0.022035837,6.1186847e-06,0.33,0.03,0.9776207,1.2710459,0.0027091256,0
1.6345603,0.002774525,0.022122025,4.8808147e-06,0.32,0.03,0.94595575,1.2878121,0.0026245797,0
1.6348726,0.002289349,0.019263387,1.6746444e-05,0.35,0.02,0.8907338,1.344328,0.0020392025,0
1.6352612,0.002230159,0.016741753,1.4753459e-05,0.3,0.01,0.95441306,1.2339523,0.0021296092,0
1.6358087,0.0029278789,0.022350669,1.5028746e-05,0.29,0.02,0.9381379,1.3067354,0.0027468,0
1.6362118,0.0035521314,0.024794579,6.5608224e-06,0.34,0.02,0.9582693,1.277173,0.0034068534,0
1.6364063,0.0031263272,0.022680998,5.795379e-06,0.33,0.03,1.0198994,1.2207446,0.0031885603,0
1.6369619,0.002991574,0.021938324,1.9544672e-05,0.3,0.03,0.94127184,1.2789487,0.0028158831,0
1.6375068,0.0024357804,0.019072056,9.709307e-06,0.3,0.03,0.9572183,1.3008977,0.0023315863,0
1.6377689,0.0022000254,0.015621901,9.835378e-06,0.32,0.04,0.92943174,1.3130422,0.0020448451,0
1.6385295,0.0033863776,0.020448804,1.4297051e-05,0.29,0.03,0.9687637,1.2821074,0.0032811344,0
1.6390066,0.0036362773,0.020448804,-1.0599949e-05,0.3,0.02,0.9659701,1.2970364,0.003512754,0
1.6387112,0.0033006964,0.021970034,-5.3009426e-06,0.35,0.04,1.0601796,1.2365732,0.0034993615,0
1.6384997,0.0034489324,0.022000194,2.764808e-06,0.28,0.05,1.0012225,1.2746136,0.0034532216,0
1.6382565,0.004015996,0.022397757,-1.2951492e-05,0.27,0.04,0.90362513,1.3883896,0.0036290793,0
1.6395341,0.01032648,0.05919826,8.564592e-05,0.15,0.02,0.44666317,2.3560822,0.0046138274,1
1.6570368,0.028799878,0.10353589,0.0007811461,0.05,0.0,0.15669565,5.748454,0.0045566726,1
1.6857685,0.025620947,0.08666277,0.00060184405,0.03,0.0,0.14042485,7.3379507,0.0036346773,1
1.7311702,0.043185603,0.13595665,0.001256272,0.01,0.0,0.1344073,7.3848453,0.0058705322,1
1.7523655,0.041187022,0.12759817,-0.00035004946,0.02,0.0,0.16440792,5.378242,0.0067724874,1
1.7241322,0.032831926,0.13723195,-0.00078455854,0.01,0.0,0.13694046,6.591059,0.004582344,1
1.7093589,0.004033183,0.027074933,7.827511e-05,0.09,0.0,0.60968626,2.0893924,0.0024591344,1
1.7102524,0.0017416512,0.010083675,-3.1682102e-05,0.24,0.04,0.843342,1.5153257,0.0014694497,0
1.7101846,0.0038799306,0.032564998,4.107006e-05,0.31,0.02,0.9616653,1.4179032,0.0037326454,0
1.7097032,0.005559704,0.049527287,-3.7674457e-05,0.27,0.03,1.0052972,1.3346069,0.0055913613,0
1.713436,0.0080248965,0.045823216,0.00018809614,0.1,0.02,0.588337,1.7679873,0.0047229766,0
1.721241,0.005642726,0.033435345,0.00012723252,0.23,0.01,0.47144014,2.4850016,0.0026715093,0
1.7237272,0.0029196665,0.01638925,-4.884892e-06,0.23,0.03,0.72523856,1.6899719,0.0021185458,0
1.7259842,0.0037031397,0.015139341,7.218706e-05,0.09,0.01,0.4628681,2.6237614,0.0017161398,1
1.7310987,0.008745638,0.05927646,0.00012665491,0.21,0.01,0.64150804,1.7262335,0.0056145033,0
1.7502961,0.027295716,0.1195035,0.000454277,0.1,0.04,0.47169146,2.6821933,0.012875706,1
1.7626736,0.028277904,0.121014595,-0.0002667662,0.14,0.05,0.54311526,2.1807435,0.015358183,1
1.7559627,0.019615252,0.121014595,-0.00015588941,0.14,0.02,0.51463056,1.8986435,0.0101006655,1
1.7508214,0.011559715,0.07306051,-8.256399e-05,0.14,0.03,0.68168575,1.606072,0.007881197,0
1.7339078,0.029848756,0.16048336,-0.0006150205,0.18,0.02,0.45529106,2.5718353,0.013590849,1
1.7467809,0.040462133,0.16048336,0.0008262573,0.03,0.02,0.31063268,3.82046,0.012579306,1
1.7338562,0.061000053,0.21291685,-0.0015132374,0.01,0.0,0.14979061,7.5526214,0.009192753,2
1.6890188,0.08202846,0.34382486,-0.00045320595,0.03,0.01,0.29771602,3.5297835,0.024508052,2
1.702356,0.08196671,0.34382486,0.001067495,0.03,0.01,0.2961668,3.4026797,0.024297228,1
1.737743,0.042195335,0.18570793,0.00088662916,0.01,0.0,0.14388745,5.1102777,0.0062975576,1
1.7517177,0.005722421,0.019410968,-0.00010337587,0.06,0.01,0.32957456,3.4329157,0.0018859686,1
1.7445561,0.0050950637,0.022812366,-0.00015284217,0.03,0.03,0.42821434,2.7899225,0.00218526,1
1.738854,0.0036855615,0.023931503,-8.808708e-05,0.09,0.01,0.53716856,2.1911147,0.0019817383,0
